timestamp,agent.name,rule.description,rule.level,rule.id
"May 24, 2025 @ 12:12:58.177","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:12:58.177","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:12:54.172","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 12:12:26.101","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:12:26.100","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:08:59.629","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:08:59.629","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 12:08:59.629","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:07:37.525","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 12:07:37.525","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:07:37.524","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:06:20.432","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 12:06:15.528","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 12:06:11.932","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:06:06.187","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:06:06.144","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:06:02.186","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 12:06:00.319","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.408","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.389","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.389","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.372","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.328","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.305","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:59.251","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:58.470","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:05:58.416","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.397","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.391","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.348","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.303","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.291","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.291","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.254","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.217","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.217","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:58.196","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:57.231","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:57.211","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:57.168","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:57.167","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:56.163","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:56.120","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:54.768","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:05:53.667","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 12:05:51.066","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 12:03:01.027","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 12:03:01.027","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:03:01.027","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:02:42.664","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 12:02:38.624","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 12:02:37.497","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:37.473","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:37.442","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:37.421","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:37.342","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:37.319","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:37.274","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:37.268","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:37.221","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:36.361","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:36.346","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:36.274","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 12:02:36.258","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:36.253","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:36.239","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:36.170","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:36.158","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:36.152","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:36.107","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.203","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.182","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.165","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.133","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.131","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.110","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.088","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:35.040","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:34.996","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:34.995","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:32.828","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 12:02:31.790","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 12:02:28.386","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 12:02:23.821","windows","A Windows log file was cleared","5","63104"
"May 24, 2025 @ 12:02:22.996","kali","Wazuh server started.","3","502"
"May 24, 2025 @ 12:02:21.045","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:21.044","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:21.044","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:21.044","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:21.044","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:18.974","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 12:02:15.561","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:15.552","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:15.541","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:15.520","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 24, 2025 @ 12:02:15.515","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:15.515","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:02:15.515","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 12:01:57.065","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:01:57.065","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:01:53.059","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 12:01:35.037","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 12:01:35.037","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 12:00:11.612","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:59:26.987","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 11:59:26.083","windows","A Windows log file was cleared","5","63104"
"May 24, 2025 @ 11:59:23.828","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 11:59:21.410","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:21.410","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:21.398","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.422","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.421","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.385","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.355","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.355","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.322","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.320","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:20.320","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:19.282","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:59:19.251","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:19.251","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:19.225","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:19.223","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:19.222","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:19.211","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:18.039","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:17.989","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:17.982","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:17.003","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:17.001","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:17.001","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:16.992","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:16.992","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:16.971","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:16.971","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:16.952","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:13.563","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:59:12.682","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 11:59:09.646","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 11:58:44.814","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 24, 2025 @ 11:58:38.697","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 11:58:34.447","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 11:58:32.250","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:31.066","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:31.016","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:31.015","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:31.014","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:31.000","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:29.914","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:29.913","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:29.913","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:29.913","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:28.796","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:28.747","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:58:28.735","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:28.735","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:27.676","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:27.632","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:27.629","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:27.629","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:27.617","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:26.478","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:26.471","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:26.467","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:25.384","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:25.376","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:25.370","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:24.347","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:24.325","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:24.325","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:24.319","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:21.868","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:58:19.825","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 11:58:18.383","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 11:57:47.419","windows","Software protection service scheduled successfully.","3","60642"
"May 24, 2025 @ 11:57:21.060","windows","A Windows log file was cleared","5","63104"
"May 24, 2025 @ 11:57:19.752","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:57:13.679","windows","System time changed","5","60132"
"May 24, 2025 @ 11:57:13.660","windows","System time changed","5","60132"
"May 24, 2025 @ 11:57:12.825","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:57:10.835","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:56:30.071","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 11:56:27.777","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 11:56:26.137","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:26.093","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:25.146","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:25.102","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:25.088","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:25.043","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:25.027","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:25.027","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:25.018","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:23.905","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:23.888","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:23.872","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:56:23.839","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:23.812","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:23.800","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:23.756","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:22.890","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:22.862","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:22.830","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:22.804","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:22.761","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:22.712","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.880","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.836","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.810","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.786","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.733","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.699","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:21.652","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:18.605","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:56:17.811","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 11:56:13.884","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 11:56:04.077","windows","A Windows log file was cleared","5","63104"
"May 24, 2025 @ 11:55:18.463","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:55:18.463","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:52:44.241","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 24, 2025 @ 11:51:44.179","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 11:51:44.179","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 11:51:44.178","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 11:46:23.773","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:46:23.773","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 11:46:23.772","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 11:46:13.759","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 11:46:13.759","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 11:46:13.759","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:44:50.457","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:42:45.960","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:41:55.248","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 11:41:55.204","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 11:41:54.303","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:54.285","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:54.285","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:54.255","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:54.214","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:54.196","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:54.196","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:54.164","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:53.316","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:53.316","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:53.286","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:53.269","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.269","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:41:53.228","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.199","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.199","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.165","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.149","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.149","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.118","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.102","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.102","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:53.088","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:52.054","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:52.040","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:52.040","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:52.021","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:52.004","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:52.004","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:51.970","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:41:51.005","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 11:41:48.526","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 11:40:51.402","kali","Wazuh server started.","3","502"
"May 24, 2025 @ 11:40:45.386","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:40:43.850","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.850","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.850","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.850","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.850","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.418","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 24, 2025 @ 11:40:43.060","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.059","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.056","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.051","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.051","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:43.050","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:40:29.055","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:38:13.077","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:37:22.837","kali","PAM: Login session opened.","3","5501"
"May 24, 2025 @ 11:37:22.837","kali","Successful sudo to ROOT executed.","3","5402"
"May 24, 2025 @ 11:35:46.845","windows","C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe","4","92066"
"May 24, 2025 @ 11:35:45.323","windows","Powershell process created an executable file in Windows root folder","9","92205"
"May 24, 2025 @ 11:35:44.370","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:44.370","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:44.339","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:44.339","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:44.338","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:44.304","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:44.282","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:44.282","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:44.256","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:43.353","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:43.337","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:43.337","windows","A net.exe account discovery command was initiated","3","92039"
"May 24, 2025 @ 11:35:43.307","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.291","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.291","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.261","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.246","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.245","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.214","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.198","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.198","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.168","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:43.167","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.196","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.196","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.196","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.168","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.136","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.136","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:42.121","windows","Discovery activity executed","3","92031"
"May 24, 2025 @ 11:35:40.966","windows","Wazuh agent started.","3","503"
"May 24, 2025 @ 11:35:38.727","windows","Wazuh agent stopped.","3","506"
"May 24, 2025 @ 11:35:28.825","windows","Service startup type was changed","3","61104"
"May 24, 2025 @ 11:34:52.662","kali","Wazuh server started.","3","502"
"May 24, 2025 @ 11:34:46.636","kali","PAM: Login session closed.","3","5502"
"May 24, 2025 @ 11:34:45.176","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:45.176","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:45.175","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:45.175","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:45.175","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:44.676","kali","Listened ports status (netstat) changed (new port opened or closed).","7","533"
"May 24, 2025 @ 11:34:44.280","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:44.278","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:44.276","kali","Host-based anomaly detection event (rootcheck).","7","510"
"May 24, 2025 @ 11:34:44.269","kali","Host-based anomaly detection event (rootcheck).","7","510"
